# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	9489
#@/user_id	aef07baf-fc31-4dbf-911c-c1bc15ed306d
a 	阿	c=3 d=5.54929e-06 t=9489
yu bei 	預備	c=1 d=0.000176887 t=9489
yu chun 	愚蠢	c=0 d=6.66048e-15 t=9489
yu dao 	遇到	c=2 d=1.45626e-10 t=9489
yu ding 	預訂	c=1 d=4.83815e-18 t=9489
yu ming 	域名	c=1 d=5.80039e-05 t=9489
yu ni 	與你	c=2 d=8.72352e-11 t=9489
yu qi 	語氣	c=1 d=1.66756e-16 t=9489
yu ren 	與人	c=1 d=2.41213e-06 t=9489
yu shi 	於是	c=5 d=0.0337076 t=9489
yu wen 	語文	c=3 d=0.000410524 t=9489
yu wo 	與我	c=1 d=8.19567e-13 t=9489
yu yin 	語音	c=1 d=1.8155e-16 t=9489
yuan 	元	c=33 d=0.0257325 t=9489
yuan 	員	c=1 d=0.486752 t=9489
yuan 	園	c=0 d=1.00102e-13 t=9489
yuan 	源	c=2 d=0.130205 t=9489
yuan 	遠	c=1 d=5.2015e-17 t=9489
yuan chuang 	原創	c=2 d=0.202909 t=9489
yuan dan 	元旦	c=1 d=2.68657e-09 t=9489
yuan jia 	原價	c=1 d=2.79764e-15 t=9489
yuan ju 	遠距	c=2 d=5.44514e-12 t=9489
yuan lai 	原來	c=4 d=0.852144 t=9489
yuan ren zhi 	元認知	c=46 d=0.362933 t=9489
yuan tou 	源頭	c=5 d=0.115741 t=9489
yuan wang 	願望	c=1 d=9.86454e-17 t=9489
yuan wen 	原文	c=5 d=0.394966 t=9489
yuan yi 	願意	c=2 d=0.124807 t=9489
yuan yin 	原因	c=1 d=0.00021605 t=9489
yuan yuan 	遠遠	c=0 d=3.12294e-16 t=9489
yuan yuan bu gou 	遠遠不夠	c=1 d=3.1386e-15 t=9489
yuan ze 	原則	c=1 d=5.26558e-14 t=9489
yue 	月	c=6 d=0.16696 t=9489
yue 	越	c=2 d=2.96519e-10 t=9489
yue da 	越大	c=2 d=4.90382e-10 t=9489
yue du 	閱讀	c=6 d=0.39826 t=9489
yue duo 	越多	c=2 d=5.49772e-10 t=9489
yue e 	月娥	c=1 d=1.32814e-15 t=9489
yue gao 	越高	c=2 d=5.6521e-10 t=9489
yue hao 	越好	c=1 d=2.88883e-10 t=9489
yue kuai 	越快	c=1 d=2.80345e-10 t=9489
yue yu 	粵語	c=1 d=3.09134e-13 t=9489
yue zao 	越早	c=1 d=1.12554e-09 t=9489
yun 	雲	c=3 d=0.0151872 t=9489
yun pan 	雲盤	c=1 d=3.33211e-13 t=9489
yun yong 	運用	c=1 d=0.00410726 t=9489
yun zuo 	運作	c=2 d=0.00741613 t=9489
za 	咋	c=2 d=0.0262523 t=9489
za men 	咱們	c=3 d=4.529e-10 t=9489
zai 	再	c=15 d=0.540475 t=9489
zai 	在	c=69 d=1.08609 t=9489
zai chang 	在場	c=1 d=2.66672e-10 t=9489
zai ci 	再次	c=2 d=0.0309702 t=9489
zai ci 	在此	c=4 d=2.1146e-09 t=9489
zai lu shang 	在路上	c=1 d=1.0417e-10 t=9489
zai xian 	在線	c=2 d=0.043328 t=9489
zai xiao 	在校	c=1 d=2.31913e-14 t=9489
zai yi 	在意	c=1 d=0.0287246 t=9489
zai zhe ge 	在這個	c=1 d=1.50523e-17 t=9489
zan shi 	暫時	c=1 d=0.00133343 t=9489
zao 	早	c=2 d=1.46169e-17 t=9489
zao 	棗	c=1 d=2.15192e-16 t=9489
zao 	燥	c=1 d=2.16271e-16 t=9489
zao cheng 	造成	c=2 d=9.86953e-15 t=9489
zao jiu 	早就	c=1 d=3.93054e-15 t=9489
zao ju 	造句	c=1 d=2.79526e-05 t=9489
zao shang 	早上	c=2 d=0.882497 t=9489
zao tu 	造圖	c=1 d=3.001e-17 t=9489
zao ying 	棗營	c=2 d=1.1053e-16 t=9489
zao yong 	早用	c=1 d=0.0575558 t=9489
ze 	則	c=2 d=8.28264e-11 t=9489
zen me 	怎麼	c=5 d=1.12363 t=9489
zen yang 	怎樣	c=1 d=0.562705 t=9489
zeng qiang 	增強	c=1 d=0.118245 t=9489
zha dao 	乍到	c=1 d=1.15702e-10 t=9489
zhai 	齋	c=3 d=3.92857e-09 t=9489
zhan 	站	c=1 d=5.74854e-17 t=9489
zhan dou 	戰鬥	c=1 d=3.96734e-07 t=9489
zhan zai 	站在	c=1 d=1.08927e-06 t=9489
zhan zhe 	站着	c=1 d=0.0305009 t=9489
zhang 	張	c=1 d=9.76068e-05 t=9489
zhang 	長	c=2 d=5.32773e-05 t=9489
zhang bei 	長輩	c=1 d=0.115903 t=9489
zhang hao 	帳號	c=9 d=0.431711 t=9489
zhang jie 	章節	c=2 d=8.66159e-07 t=9489
zhang wei 	張偉	c=0 d=9.17545e-19 t=9489
zhang wei da 	張偉達	c=1 d=9.22144e-18 t=9489
zhang wo 	掌握	c=3 d=8.27828e-05 t=9489
zhang yu 	章魚	c=8 d=0.0150318 t=9489
zhang yu gou 	章魚狗	c=51 d=0.630578 t=9489
zhao 	招	c=1 d=1.28512e-10 t=9489
zhao 	罩	c=1 d=1.24434e-13 t=9489
zhao dao 	找到	c=2 d=1.80347e-07 t=9489
zhao ge 	找個	c=1 d=9.98607e-14 t=9489
zhao gu 	照顧	c=1 d=7.9754e-16 t=9489
zhao huan 	召喚	c=1 d=3.38362e-17 t=9489
zhao hui 	找回	c=1 d=1.95218e-17 t=9489
zhe 	着	c=3 d=5.69913e-05 t=9489
zhe 	者	c=2 d=0.375311 t=9489
zhe 	這	c=8 d=0.970446 t=9489
zhe bian 	這邊	c=2 d=0.0317456 t=9489
zhe ci 	這次	c=2 d=0.596581 t=9489
zhe dian ying 	着電影	c=1 d=8.82797e-05 t=9489
zhe ge 	這個	c=30 d=2.15054 t=9489
zhe ju hua 	這句話	c=1 d=8.65611e-09 t=9489
zhe li 	這裏	c=8 d=0.098652 t=9489
zhe li mian 	這裏麪	c=1 d=3.44072e-08 t=9489
zhe me 	這麼	c=1 d=0.479505 t=9489
zhe men 	這門	c=2 d=0.000102055 t=9489
zhe pian 	這篇	c=4 d=0.806541 t=9489
zhe shi 	這是	c=10 d=1.4489 t=9489
zhe shi ge 	這是個	c=1 d=0.937067 t=9489
zhe shou 	這首	c=1 d=2.64612e-07 t=9489
zhe shou shi 	這首詩	c=1 d=2.69958e-07 t=9489
zhe xie 	這些	c=3 d=2.42164e-05 t=9489
zhe yai 	這崖	c=4 d=1.0206 t=9489
zhe yang 	這樣	c=10 d=1.31151 t=9489
zhe yi 	這一	c=2 d=7.68337e-05 t=9489
zhe yi ci 	這一次	c=1 d=2.49245e-09 t=9489
zhe yi jie 	這一節	c=1 d=0.000387808 t=9489
zhe yi yang 	這一楊	c=1 d=0.000378233 t=9489
zhe zhang 	這張	c=1 d=0.0277907 t=9489
zhe zhang tu 	這張圖	c=1 d=0.0320647 t=9489
zhe zhong 	這種	c=5 d=0.0079004 t=9489
zhe zhong ge shi 	這種格式	c=1 d=2.39472e-09 t=9489
zhen 	珍	c=0 d=1.63398e-13 t=9489
zhen 	真	c=1 d=1.03883e-07 t=9489
zhen dang 	震盪	c=1 d=0.143704 t=9489
zhen de 	真的	c=3 d=0.715338 t=9489
zhen dui 	針對	c=1 d=7.66137e-14 t=9489
zhen hao 	真好	c=1 d=0.00241755 t=9489
zhen qing 	真情	c=1 d=3.71703e-05 t=9489
zhen shi 	真實	c=1 d=0.130029 t=9489
zhen shi 	真是	c=1 d=1.61828e-16 t=9489
zhen tan 	偵探	c=1 d=1.03918e-11 t=9489
zhen tan 	真探	c=1 d=1.88407e-11 t=9489
zhen xiang 	真相	c=1 d=0.0672055 t=9489
zheng 	正	c=2 d=1.1421e-13 t=9489
zheng chang 	正常	c=1 d=0.00037447 t=9489
zheng ge 	整個	c=1 d=8.48616e-11 t=9489
zheng ge ren 	整個人	c=1 d=0.0100518 t=9489
zheng jiu 	拯救	c=2 d=3.87417e-13 t=9489
zheng ju 	證據	c=1 d=4.06847e-09 t=9489
zheng li 	整理	c=2 d=0.644036 t=9489
zheng ming 	證明	c=2 d=0.173774 t=9489
zheng que 	正確	c=1 d=0.0930145 t=9489
zheng ru 	正如	c=1 d=1.87889e-08 t=9489
zheng shi 	正式	c=2 d=2.7633e-08 t=9489
zheng suo wei 	正所謂	c=1 d=1.80148e-13 t=9489
zheng zai 	正在	c=5 d=0.53714 t=9489
zhi 	之	c=5 d=0.0380064 t=9489
zhi 	值	c=0 d=5.83443e-16 t=9489
zhi 	只	c=2 d=6.74621e-16 t=9489
zhi 	志	c=2 d=2.05304e-10 t=9489
zhi 	指	c=2 d=0.0203939 t=9489
zhi 	知	c=2 d=5.81541e-06 t=9489
zhi 	至	c=1 d=4.22285e-06 t=9489
zhi bai 	之白	c=1 d=8.72796e-18 t=9489
zhi bu zhi 	值不值	c=1 d=5.86367e-15 t=9489
zhi cha 	只差	c=1 d=4.26892e-16 t=9489
zhi chi 	支持	c=1 d=0.66365 t=9489
zhi dao 	知道	c=16 d=1.35537 t=9489
zhi de 	值得	c=4 d=0.00218769 t=9489
zhi de mai 	值得買	c=1 d=2.00473e-06 t=9489
zhi ding 	制定	c=1 d=7.85532e-14 t=9489
zhi duo 	之多	c=1 d=0.0271874 t=9489
zhi fu 	支付	c=8 d=0.112418 t=9489
zhi gao 	之高	c=1 d=1.45573e-06 t=9489
zhi hou 	之後	c=5 d=0.606719 t=9489
zhi hu 	知乎	c=5 d=0.0865637 t=9489
zhi hui 	智慧	c=2 d=0.0612111 t=9489
zhi jiao 	只教	c=1 d=9.52363e-15 t=9489
zhi jie 	直接	c=6 d=0.0816756 t=9489
zhi li 	智力	c=2 d=0.0105229 t=9489
zhi li 	致力	c=1 d=0.0051953 t=9489
zhi liang 	質量	c=1 d=2.87442e-10 t=9489
zhi lu 	之路	c=1 d=5.38311e-09 t=9489
zhi lv 	之旅	c=6 d=1.01598 t=9489
zhi nan 	指南	c=1 d=0.429557 t=9489
zhi neng 	只能	c=5 d=0.172045 t=9489
zhi neng 	智能	c=6 d=0.704688 t=9489
zhi qian 	之前	c=10 d=0.715338 t=9489
zhi shang 	智商	c=1 d=1.39528e-07 t=9489
zhi shi 	只是	c=1 d=0.852144 t=9489
zhi shi 	知識	c=14 d=0.248827 t=9489
zhi shu 	指數	c=2 d=5.77259e-06 t=9489
zhi wai 	之外	c=1 d=1.54202e-07 t=9489
zhi wang 	之王	c=1 d=1.87953e-12 t=9489
zhi wen 	指紋	c=1 d=0.0130365 t=9489
zhi xiao 	知曉	c=1 d=3.43242e-09 t=9489
zhi xing 	執行	c=2 d=0.0183459 t=9489
zhi xing yi tu 	執行一圖	c=1 d=0.00882647 t=9489
zhi xu 	只需	c=2 d=0.062662 t=9489
zhi yi 	之一	c=1 d=5.98213e-15 t=9489
zhi you 	只有	c=7 d=0.735192 t=9489
zhi zheng 	之爭	c=2 d=1.27845 t=9489
zhi zuo 	製作	c=5 d=2.86954e-14 t=9489
zhong 	中	c=10 d=0.0446872 t=9489
zhong 	種	c=1 d=1.4309e-10 t=9489
zhong dian 	重點	c=2 d=1.9308e-05 t=9489
zhong gui zhong ju 	中規中矩	c=1 d=1.20736e-11 t=9489
zhong guo 	中國	c=8 d=5.90398e-05 t=9489
zhong huan 	中環	c=1 d=1.2758e-09 t=9489
zhong qiu 	中秋	c=1 d=0.0550232 t=9489
zhong tu 	中途	c=1 d=1.72191e-11 t=9489
zhong wen 	中文	c=1 d=5.75754e-06 t=9489
zhong xi fang 	中西方	c=2 d=7.58259e-06 t=9489
zhong xin 	中心	c=2 d=2.83751e-05 t=9489
zhong xing 	中興	c=1 d=1.45697e-16 t=9489
zhong yao 	重要	c=2 d=0.000122846 t=9489
zhong ying wen 	中英文	c=3 d=0.123687 t=9489
zhong yu 	終於	c=8 d=0.000380163 t=9489
zhong zhong 	種種	c=3 d=4.46519e-07 t=9489
zhou bao 	週報	c=3 d=0.360595 t=9489
zhou bian 	週邊	c=1 d=3.09029e-09 t=9489
zhou zhi 	周知	c=1 d=3.29783e-09 t=9489
zhu 	主	c=2 d=1.30073e-05 t=9489
zhu 	煮	c=1 d=0.331211 t=9489
zhu 	祝	c=2 d=2.0766e-08 t=9489
zhu 	註	c=2 d=0.477114 t=9489
zhu 	豬	c=0 d=1.29199e-07 t=9489
zhu bi zi 	豬鼻子	c=1 d=6.54104e-07 t=9489
zhu ce 	註冊	c=1 d=0.0884781 t=9489
zhu fu 	祝福	c=1 d=1.29468e-09 t=9489
zhu ge 	諸葛	c=1 d=1.48565e-10 t=9489
zhu hai 	珠海	c=2 d=1.84177 t=9489
zhu jiao 	主角	c=1 d=0.00522135 t=9489
zhu li 	主力	c=1 d=1.00796e-05 t=9489
zhu ren 	主人	c=13 d=0.000671341 t=9489
zhu shou 	助手	c=7 d=0.330602 t=9489
zhu ti 	主題	c=4 d=7.97273e-11 t=9489
zhu xian 	主線	c=2 d=0.456664 t=9489
zhu yao 	主要	c=7 d=0.001617 t=9489
zhu yi 	注意	c=2 d=2.31552e-14 t=9489
zhu yi 	逐一	c=1 d=4.6325e-07 t=9489
zhu zuo 	著作	c=2 d=1.19086e-07 t=9489
zhua 	爪	c=1 d=4.77276e-05 t=9489
zhuan 	轉	c=1 d=0.000126534 t=9489
zhuan fa 	轉發	c=3 d=3.14509e-08 t=9489
zhuan hua 	轉化	c=1 d=0.00856561 t=9489
zhuan huan 	轉換	c=1 d=1.19885e-16 t=9489
zhuan men 	專門	c=2 d=0.00177318 t=9489
zhuan qian 	賺錢	c=1 d=1.18672e-14 t=9489
zhuan shu 	專屬	c=1 d=0.0175975 t=9489
zhuan ti 	專題	c=1 d=6.96705e-14 t=9489
zhuan xie 	撰寫	c=1 d=3.44963e-09 t=9489
zhuan ye 	專業	c=1 d=7.38002e-15 t=9489
zhuang 	裝	c=1 d=0.00767337 t=9489
zhuang bei 	裝備	c=1 d=0.000153011 t=9489
zhui 	追	c=1 d=0.529935 t=9489
zhun bei 	準備	c=3 d=8.82732e-07 t=9489
zi 	仔	c=1 d=3.38305e-15 t=9489
zi 	子	c=1 d=5.43536e-05 t=9489
zi 	字	c=7 d=0.000888365 t=9489
zi 	自	c=2 d=0.0150707 t=9489
zi bai 	自白	c=1 d=1.81989e-15 t=9489
zi ben 	資本	c=1 d=0.226502 t=9489
zi cong 	自從	c=1 d=0.00588705 t=9489
zi dai 	自帶	c=1 d=6.49493e-12 t=9489
zi dan 	子彈	c=1 d=0.0098528 t=9489
zi ding yi 	自定義	c=2 d=1.51757e-09 t=9489
zi dong 	自動	c=12 d=1.75814 t=9489
zi fu 	字符	c=1 d=5.27921e-15 t=9489
zi ji 	自己	c=23 d=1.07268 t=9489
zi ju 	字句	c=1 d=4.0468e-05 t=9489
zi liao 	資料	c=6 d=0.108067 t=9489
zi mu 	字幕	c=2 d=4.42378e-14 t=9489
zi ran 	自然	c=1 d=0.000978001 t=9489
zi shen 	自身	c=1 d=7.69978e-14 t=9489
zi shu 	字數	c=2 d=0.000812821 t=9489
zi ti 	字體	c=1 d=0.501576 t=9489
zi wen 	自問	c=1 d=0.763379 t=9489
zi wo 	自我	c=4 d=9.15522e-12 t=9489
zi xi 	仔細	c=1 d=1.00344e-11 t=9489
zi xing 	自行	c=2 d=2.11937e-10 t=9489
zi xun 	諮詢	c=3 d=0.0391639 t=9489
zi xun 	資訊	c=2 d=0.183599 t=9489
zi yuan 	資源	c=3 d=0.0147723 t=9489
zi zhu 	自主	c=3 d=0.00161847 t=9489
zi zhu 	自助	c=4 d=1.29424e-05 t=9489
zong 	總	c=0 d=7.36347e-19 t=9489
zong he 	綜合	c=1 d=5.64353e-06 t=9489
zong he ji 	總合計	c=1 d=7.40038e-18 t=9489
zong hui 	總會	c=1 d=1.14828e-09 t=9489
zong jie 	總結	c=2 d=8.02216e-14 t=9489
zong shang 	綜上	c=1 d=0.0206508 t=9489
zong ti 	總體	c=1 d=8.19707e-15 t=9489
zong yi 	綜藝	c=2 d=2.2462e-11 t=9489
zong you 	總有	c=1 d=0.00615802 t=9489
zong zhi 	總之	c=4 d=1.0435e-05 t=9489
zou 	走	c=4 d=0.818731 t=9489
zou guo qu 	走過去	c=1 d=5.77736e-17 t=9489
zu 	足	c=1 d=0.131336 t=9489
zu cheng 	組成	c=1 d=5.87785e-14 t=9489
zu ci 	組詞	c=1 d=2.78132e-05 t=9489
zu dui 	組隊	c=2 d=0.000386559 t=9489
zu gou 	足夠	c=2 d=0.794534 t=9489
zu he 	組合	c=3 d=2.00632e-13 t=9489
zu kuai 	組塊	c=2 d=9.08836e-14 t=9489
zu tuan 	組團	c=7 d=1.00941 t=9489
zu zhi 	組織	c=3 d=7.30101e-14 t=9489
zui 	最	c=1 d=1.48615e-14 t=9489
zui di jia 	最低價	c=1 d=2.10752e-06 t=9489
zui duo 	最多	c=2 d=2.50657e-09 t=9489
zui gao 	最高	c=2 d=7.76365e-06 t=9489
zui hao 	最好	c=1 d=1.83756e-11 t=9489
zui hou 	最後	c=5 d=0.056669 t=9489
zui jia 	最佳	c=1 d=2.42505e-10 t=9489
zui mei 	最美	c=1 d=0.759572 t=9489
zui shen 	最深	c=1 d=5.33045e-11 t=9489
zui xiao 	最小	c=3 d=1.83809e-05 t=9489
zui zhong yao 	最重要	c=1 d=5.49185e-09 t=9489
zuo 	作	c=9 d=0.235715 t=9489
zuo 	做	c=10 d=1.0708 t=9489
zuo 	坐	c=1 d=5.63472e-17 t=9489
zuo chu 	作出	c=1 d=2.57588e-14 t=9489
zuo de 	做得	c=2 d=8.06953e-07 t=9489
zuo deng 	坐等	c=1 d=1.90696e-06 t=9489
zuo hao 	做好	c=2 d=0.113608 t=9489
zuo jia 	作家	c=3 d=1.55844e-05 t=9489
zuo pin 	作品	c=4 d=0.238115 t=9489
zuo sha 	作啥	c=1 d=0.00148848 t=9489
zuo tian 	昨天	c=1 d=0.0658748 t=9489
zuo wan 	做完	c=2 d=1.60736e-17 t=9489
zuo wei 	作爲	c=2 d=1.88181e-15 t=9489
zuo wen 	作文	c=4 d=0.00178716 t=9489
zuo ye 	作業	c=14 d=0.603576 t=9489
zuo you 	左右	c=5 d=4.20505e-06 t=9489
zuo zai 	坐在	c=1 d=1.07101e-13 t=9489
zuo zhe 	作者	c=2 d=5.59572e-08 t=9489
